source,title,make,model,year,mileage,price,location
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,,1950000.0,"Mombasa, Nyali"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,15000,2100000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2010,,1770000.0,"Nairobi, Westlands"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,75000,2400000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,96448,2500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2100000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,69400,1350000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,78000,2700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,118754,1440000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,99000,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,97000,1600000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Up,Volkswagen,Up,2014,,850000.0,Nairobi
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,115000,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,60345,2350000.0,"Nairobi, Embakasi"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,150000,1020000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Sharan,Volkswagen,Sharan,2014,68502,1600000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,85315,1500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,164000,2600000.0,"Mombasa, Tudor"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2011,94000,1650000.0,"Nairobi, South B"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,38000,1200000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,89456,1405000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75000,1400000.0,"Nairobi, Nairobi West"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,76900,1550000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,64123,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,80000,4500000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,52139,2500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Amarok,Volkswagen,Amarok,2014,45000,4600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Cc,Volkswagen,Cc,2015,150000,2750000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2016,38000,2900000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,71000,3595000.0,"Nairobi, Kileleshwa"
Jiji,Volkswagen Beetle,Volkswagen,Beetle,2013,44000,1790000.0,"Nairobi, Karen"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,55000,1250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,89000,1400000.0,"Nairobi, Nairobi West"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,107000,5800000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Golf,Volkswagen,Golf,2003,331000,399999.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,64000,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,69863,2100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,71000,3800000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,134000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,89440,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,60000,5000000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2006,,1680000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,98534,2350000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75000,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2650000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Sharan,Volkswagen,Sharan,2014,65800,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,89000,1200000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,76000,1250000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,26000,1420000.0,"Nairobi, Langata"
Jiji,Volkswagen Up,Volkswagen,Up,2014,129443,830000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2007,123000,1999999.0,"Nairobi, Karen"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2015,120786,5500000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2012,185000,2750000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2001,47500,650000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,85787,1320000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,79632,1390000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,40000,2600000.0,"Mombasa, Tudor"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,74000,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,56000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,85636,2200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2010,68000,850000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,50000,1450000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,74000,3100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,74252,1100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,68000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,,2580000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,132247,1530000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,102000,1370000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,46000,5700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1350000.0,"Nairobi, Langata"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,68000,1560000.0,"Nairobi, Langata"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,74000,5500000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2011,95000,860000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,63125,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,75000,2600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,40123,2300000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,32000,1350000.0,"Nairobi, Lavington"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,32564,1460000.0,"Mombasa, Nyali"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,56100,2450000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Passat,Volkswagen,Passat,2013,90000,1695000.0,"Nairobi, Kileleshwa"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,69739,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2013,64523,1650000.0,"Mombasa, Tudor"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,48555,1350000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,115000,1450000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,72000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,87414,1050000.0,"Mombasa, Mvita"
Jiji,Volkswagen Beetle,Volkswagen,Beetle,2003,123456,645000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,84000,1680000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,143000,1840000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,95000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,186000,870000.0,"Nairobi, Parklands/Highridge"
Jiji,Volkswagen Touran,Volkswagen,Touran,2006,192000,580000.0,"Nairobi, Karen"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,72885,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,52552,1320000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,73772,1150000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,76000,2350000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,78000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,90000,2200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,80000,1250000.0,"Nairobi, Langata"
Jiji,Volkswagen Passat,Volkswagen,Passat,2008,,830000.0,"Kiambu, Ruiru"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,54000,2350000.0,"Mombasa, Tudor"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,39541,1400000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,101000,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,64324,2400000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,52000,1400000.0,"Mombasa, Makadara (Msa)"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2011,70000,2250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,67000,2200000.0,"Nairobi, Parklands/Highridge"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Beetle,Volkswagen,Beetle,2014,74000,1550000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Beetle,Volkswagen,Beetle,2007,,600000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2012,86000,3400000.0,"Mombasa, Tononoka"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,87000,880000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,46390,1330000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,65000,2500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,63000,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,68277,1440000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,,3100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,86441,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2012,90000,1150000.0,"Nairobi, Langata"
Jiji,Volkswagen Up,Volkswagen,Up,2014,172653,650000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,35480,2300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,57000,1400000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,,2300000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,134000,1480000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,55323,2300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,87000,2640000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65000,1290000.0,"Nairobi, Langata"
Jiji,Volkswagen Passat,Volkswagen,Passat,2009,80140,1290000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,98000,1485000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2016,74000,3300000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2004,236000,330000.0,"Nairobi, Embakasi"
Jiji,Volkswagen Golf,Volkswagen,Golf,2010,119000,880000.0,"Nairobi, Westlands"
Jiji,Volkswagen Golf,Volkswagen,Golf,2011,69852,1100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,85000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,75000,2150000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2014,84610,1850000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,78000,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,74525,2100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,,5500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,107439,2295000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,97000,2550000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,98541,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2012,68563,1850000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,66000,1400000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Polo,Volkswagen,Polo,2013,32547,1300000.0,"Mombasa, Nyali"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,64000,1450000.0,"Nairobi, Langata"
Jiji,Volkswagen Passat,Volkswagen,Passat,2000,,550000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2006,117856,1280000.0,"Kisumu, Kisumu Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,80121,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2006,144000,1700000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2008,160000,700000.0,"Nairobi, Karen"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65400,1480000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,78665,1330000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2014,72000,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Cc,Volkswagen,Cc,2014,80000,2450000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,78000,1450000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,20000,1170000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,68952,2300000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,94371,1050000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,65000,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,52123,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,98563,1200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,92000,2000000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2007,,1650000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2010,110000,2100000.0,"Nairobi, Karen"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2014,57000,1480000.0,"Nairobi, Langata"
Jiji,Volkswagen Passat,Volkswagen,Passat,2012,,1150000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,84000,3250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,42000,2650000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75000,1530000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,61853,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,48000,2600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2014,75425,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,69863,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,71563,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2014,62000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,74525,1200000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,44021,1400000.0,"Mombasa, Mbaraki"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,52255,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,70986,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,107000,5800000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Golf,Volkswagen,Golf,2010,120000,695000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2014,,4590000.0,"Nairobi, Lavington"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,64000,2250000.0,"Nairobi, Langata"
Jiji,Volkswagen 1,Volkswagen,1,2014,74196,900000.0,"Nairobi, Parklands/Highridge"
Jiji,Volkswagen Golf,Volkswagen,Golf,2005,,630000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,86000,1050000.0,"Mombasa, Tudor"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,82895,2350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,59412,1170000.0,"Mombasa, Tudor"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,86000,2500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,58000,1270000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,133000,1400000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,52000,2650000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,73587,1350000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,80458,1700000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,74689,1395000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,56000,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2000,,245000.0,"Nairobi, Embakasi"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2007,,1850000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Passat,Volkswagen,Passat,2012,105000,1250000.0,"Mombasa, Bamburi"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,150000,850000.0,"Nairobi, Nairobi South"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,51000,3000000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2009,123566,2250000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,85636,1050000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2100000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,82131,2500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,53688,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,68248,2600000.0,"Mombasa, Mvita"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,59874,1350000.0,"Mombasa, Nyali"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,93128,1480000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,97000,1300000.0,"Mombasa, Mvita"
Jiji,Volkswagen Jetta,Volkswagen,Jetta,2013,89562,1500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2012,156000,1050000.0,"Mombasa, Tudor"
Jiji,Volkswagen Touran,Volkswagen,Touran,2013,40222,2500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2015,54329,1400000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Volkswagen Touran,Volkswagen,Touran,2011,,860000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2010,84000,1350000.0,"Nairobi, Langata"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2009,106851,990000.0,"Nairobi, Muthaiga"
Jiji,Volkswagen Golf,Volkswagen,Golf,2010,,1380000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Passat,Volkswagen,Passat,2014,,1300000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,74000,1480000.0,"Mombasa, Nyali"
Jiji,Volkswagen Sharan,Volkswagen,Sharan,2013,,1680000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Volkswagen Touran,Volkswagen,Touran,2014,77102,1350000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Polo,Volkswagen,Polo,2012,96333,1100000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,,1130000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,65480,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,45000,1400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,75486,5000000.0,"Mombasa, Ganjoni"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,45300,1600000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,60000,1250000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,,1500000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2013,80898,1780000.0,"Nairobi, Nairobi South"
Jiji,Volkswagen Golf,Volkswagen,Golf,2010,114841,470000.0,"Nairobi, Umoja"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2008,126000,2150000.0,"Nairobi, Karen"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2006,146000,1550000.0,"Nairobi, Nairobi Central"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2012,86000,3400000.0,"Mombasa, Tononoka"
Jiji,Volkswagen Golf,Volkswagen,Golf,2011,810156,1490000.0,"Nairobi, Westlands"
Jiji,Volkswagen Passat,Volkswagen,Passat,2010,,1200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,89563,1280000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2013,124076,1380000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2013,64625,4500000.0,"Mombasa, Mvita"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,130000,1480000.0,"Nairobi, Ridgeways"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,,2650000.0,"Nairobi, Kilimani"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,88000,1490000.0,"Nairobi, Langata"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,75454,1350000.0,"Mombasa, Mbaraki"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,91346,1375000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Golf,Volkswagen,Golf,2014,89650,1500000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2015,56727,2200000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,85636,2400000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Tiguan,Volkswagen,Tiguan,2014,72572,2370000.0,"Mombasa, Mombasa CBD"
Jiji,Volkswagen Touareg,Volkswagen,Touareg,2004,97586,755000.0,"Nairobi, Umoja"
